epoch,Fidelity,KL_Divergence,Observable_XX_ev,Observable_XZ_ev
364,0.9683037439141104,0.008542904089516067,0.978324928247759,0.008373264666444358
365,0.9684786360910375,0.008323488392296526,0.9021081947867233,-0.0019512406732922047
366,0.9685218762235113,0.008270409699008854,1.000181605906586,0.006524215600481381
367,0.9688019923876108,0.00789718836126939,0.9729717287061117,0.001730475000196811
368,0.9690236920462159,0.007616008271902958,1.1110055881031433,0.0018139901090054827
369,0.9686476341619068,0.008119765304641683,1.0411744222975257,0.003460449460089766
370,0.9681463831538275,0.008806523379310685,1.1017342775994767,-0.010957271583080257
371,0.96828098333082,0.008630509507479246,0.9861963514229742,0.0007722270384681788
372,0.9681618758355561,0.008799058991294541,1.0002778453015246,0.003192602081057545
373,0.9677425931095482,0.009379282953401612,0.9254041763744184,0.01463012468889798
374,0.9681933296781559,0.008776303874015389,1.1855622868443383,-0.0084090673686473
375,0.9683113690311207,0.00860169997603962,0.9265226873300307,0.002015799603899708
376,0.9681570214643074,0.008822775291803864,0.9580700135836918,0.00396932431008057
377,0.968359905155054,0.008527962280674392,0.9516608164603458,0.014328125786826485
378,0.9685011488019433,0.008360058410669668,0.9084429026913009,-0.020685175146686892
379,0.968201995385625,0.00877494134225988,1.0204674071382143,0.007376531930091564
380,0.9685668858608103,0.008291434769402948,1.0973162463620068,0.005421531850107911
381,0.9687084721890645,0.008095659163680602,0.9585431174670044,-0.0037384455497212494
382,0.9687464622751428,0.008055275188925126,1.1115744339350995,0.021586498922832074
383,0.9686670510468831,0.008160159071803242,1.1890663167235298,0.011185231197288535
384,0.9688362644959616,0.007944482245397554,0.9412404674207346,-0.003729362114393274
385,0.9687237742292006,0.008110974639099008,0.9929147246361975,-0.004796517350113635
386,0.9685096193284093,0.008391887491203972,0.9763860844565342,-0.004257416540510474
387,0.9686010218575106,0.008260133634283549,1.0321260749455496,0.020008125935627834
388,0.9683927027777198,0.00855016879946745,0.8112641512157258,-0.0024508997708806474
389,0.9683517347392468,0.008611812067358109,1.0497807967379866,-0.0022578394414371314
390,0.9678700991127851,0.009273394694887293,0.9987031024960203,-0.0013887978452365318
391,0.9680571470317036,0.009031687913693317,1.075822618074142,-0.0032777885670365633
392,0.9682574039346434,0.00874961410336856,1.016768109511923,-0.0017686110401769772
393,0.968617034226824,0.008271055655929239,0.9987228832036958,-0.002047221190499063
394,0.9682971736432548,0.00871869160851805,0.965219178562478,0.0022048252612486443
395,0.9683043353219412,0.008730465957819393,0.9479527967929637,-0.0022503838561694187
396,0.9680845923891997,0.009032635150218658,1.0705005169225874,0.015813330652542566
397,0.9682126150414024,0.008859328555812666,0.8447813188460817,0.004423351381102601
398,0.9679749422720522,0.00919102533828036,0.9325745773740902,0.0022081928327448122
399,0.9683031508410774,0.00874897376733879,0.8776022342698324,0.0007946955949057321
400,0.9684654510376727,0.00854244654419546,1.0273649681200703,-0.0011854729118564544
401,0.9683891807322114,0.00866164915611525,0.9382498097943938,0.01295712900830605
402,0.968454237067035,0.008572683458025619,0.9675310264908582,0.009993149917414505
403,0.9682656165682866,0.008824220302348418,0.9128847970245041,0.00989940537222606
404,0.968208120592618,0.008905793746158717,0.9230848756641575,-0.004124494501161136
405,0.9682037521638893,0.008918634868828886,1.022932821787026,0.0052784406839478095
406,0.9683699390103093,0.0086803588761475,1.018387240742725,0.007348814789794983
407,0.9687433264206982,0.008170757356325085,1.0042238042827756,-0.011454197093191645
408,0.968709001188576,0.008233364744409253,0.9340723174041387,0.0018985539624925276
409,0.9689413920036304,0.007912560955579684,0.9015203016190216,-0.012505630322686048
410,0.9689227222472406,0.007942511580106578,0.9486854248549559,-0.0014895987827438233
411,0.9690255295979567,0.0078106835662401135,0.9747252380028174,-0.008235687725493199
412,0.9686648945586676,0.008307519477862334,1.0679134968658288,0.010221025691104191
413,0.9684895148239205,0.008542911049020076,0.9643700741491437,0.00648485625251307
414,0.9687512709018807,0.008194134022924163,1.0951276671215588,0.0009594746328605164
415,0.9687011129803187,0.008260210778869428,1.03279124150868,0.011412115556632078
416,0.968409143734569,0.008663787783576423,0.9481486691623205,0.005785991570407926
417,0.968534301636552,0.008502110268090854,0.9787771633100332,0.004835177236009283
418,0.9687484358340954,0.0081961538789967,0.9065925089265484,-0.008713340304840405
419,0.968938247852514,0.007948921468762853,1.0312666050062955,0.0063521079852246415
420,0.9689872180524898,0.007883288931938423,0.9681028002926495,0.0006247552506381099
421,0.9690304368247102,0.007833007543079744,1.0641057662175772,-0.003978622500688727
422,0.9689197904712586,0.007993125932802818,1.0333977708491522,0.0021078671538640468
423,0.9688890278040508,0.008026940727139819,1.059953489464282,-0.001922636615983633
424,0.9689380813272924,0.007955530386941535,1.1196041888025792,0.0107059002788414
425,0.9689732220448644,0.007911290676201936,1.0374052566084442,-0.007936580275699046
426,0.9689644662718003,0.00791995185761216,1.0288619140965045,0.004601093602532002
427,0.9691641486415973,0.007651582493158189,1.019884744278517,0.009989338075888839
428,0.9692960661390827,0.007474536174454791,0.9608589648625483,0.005375997972690949
429,0.9693376724587447,0.00742568769724778,0.8859813848799586,-0.008346547832208201
430,0.9693792107428296,0.007368775356073202,1.065357377599008,-0.004947484002993865
431,0.9693779997606423,0.0073749176727089865,1.009964659007297,0.012262808086093712
432,0.9692080636289594,0.0076069832085648,1.1468755459183075,0.02154409472540919
433,0.9690384484655856,0.007827447675315378,0.9715159857848797,-0.011816419902267394
434,0.9691437457298706,0.007678465879040653,1.0374241946101412,0.0024277192399308205
435,0.9689980650400295,0.007875863086354462,1.002736483580423,0.022462623732427855
436,0.9689009602438095,0.008015378756802964,0.8789457893422119,0.0025113184460024127
437,0.9690182401648318,0.007861320092196521,1.0773079189787693,0.012542956115539648
438,0.9690343281603502,0.007839255469569774,1.06629898894369,-0.00423644666280012
439,0.9688922616504012,0.008029451213361342,0.9634978902638861,0.013995011988657312
440,0.9691189660368648,0.007725902960743134,1.0261123088406516,0.010635756521607418
441,0.9691172397060505,0.007732169646791699,1.185786053999365,0.0036252745222866726
442,0.9690546569403177,0.00781085716674168,0.9738345630824207,0.006736267390954199
443,0.9688505525768527,0.008082871522579102,1.0994450946030683,0.005139950790546589
444,0.9686609701146608,0.008337527988986916,1.1338647537325295,-0.009720001052821184
445,0.9686138037569538,0.008411280284310572,0.9882801697117589,0.014974251521358796
446,0.9686757209812816,0.008329822778677764,1.0394882500328335,-0.002999131318085606
447,0.9688164952467716,0.008137197469151116,0.9933354664881262,-0.0016476487016464925
448,0.9690465063146131,0.00781762187306608,1.0850983730395634,-0.005447078289208975
449,0.9690002351393754,0.007886802692533883,1.0452237317514306,-0.0025800951870138217
450,0.9687726410067624,0.008201051363045683,1.0637629375343336,-0.004222816204427804
451,0.9686174325011591,0.008414387201859448,0.9958034538072017,0.0007006311983947227
452,0.968746402838009,0.00823615818797083,0.9850891867443814,0.012448297983368396
453,0.9686109869866227,0.008426152683671466,0.974368190244313,0.007191484077551173
454,0.9686844665319642,0.008331943268350886,0.9926069226948698,0.0012415954741484686
455,0.9688563643706388,0.008099321157021796,1.0549009387348351,0.0006084362058750109
456,0.9686462847600729,0.00838479598505141,0.992408272977274,-0.0025431015306277825
457,0.9687573448027281,0.008247014787133336,1.066396656325205,0.008872908452134076
458,0.9687893965546479,0.00820516215959456,0.9486037736866705,0.00644955630109813
459,0.9686859013085451,0.008341286183047044,0.9618781442737764,0.009656879785624049
460,0.968653687675129,0.008384877861297664,1.0193542894487448,-0.005381066854933749
461,0.9687657618150476,0.008225644367696128,1.1750428836152773,-0.003734605575781321
462,0.9685159169616799,0.008563881027193583,1.0684178380252347,0.015322524964033819
463,0.9686100539872182,0.00843519420621429,0.8604303083135428,0.005155227369810357
464,0.9687012671591742,0.00830793203472302,0.9373936382833076,0.005775925490252476
465,0.9685379671025067,0.008519171894186519,0.9009609695468384,0.012075065209004573
466,0.9684632654670368,0.008619336386169567,0.9085801339170222,-0.002833804476917885
467,0.9683193883989398,0.008818292886508435,0.8659936375308117,-0.003822788412225099
468,0.9684029125158583,0.008705852918423605,0.9976961211435438,-0.0035330020843573353
469,0.9684040637468188,0.008711096096075701,1.0001639534160494,-0.00864279691622832
470,0.9685966873570199,0.008449112362595898,0.994845056486139,0.0037764132604478826
471,0.968596889500463,0.008459934210622546,0.9857951716784759,0.007041721561201686
472,0.9685709412649948,0.008499059610792793,0.959464164307017,-0.000626946774822979
473,0.9686698207222371,0.008367963458857066,0.9645146433749939,0.019699904944189106
474,0.968931607027255,0.008008823172144859,1.0643203684494469,-0.008006296869864437
475,0.9688462738906228,0.00813024707765945,1.04876692689701,0.006334772736652513
476,0.9686805723412556,0.008356822402914663,0.9629485208394329,0.01604330946765846
477,0.9687422609242571,0.008280621022652665,0.9288099136534687,-0.0034763708899772376
478,0.9686292959108397,0.00842847072146164,0.9457006942908162,0.017036414913175525
479,0.9687276552994871,0.008294907525240461,0.9124857949406697,0.0007194346707157565
480,0.9686557620193003,0.008390523527899398,1.0587431975489756,-0.0026261096490019504
481,0.9686244793783598,0.008435101996324936,0.9548234810823774,0.014389642633932106
482,0.9685901199095871,0.008481801874597954,1.0934439425339344,0.011751772989412915
483,0.9685781117349979,0.008494390771238048,0.8474936921040876,-0.0021513687225174355
484,0.9685768230934759,0.008498786902484992,1.0358849757495707,-0.0038034747537298926
485,0.9686074004343674,0.008464391837935273,1.0348792210519628,0.001211450940117622
486,0.9686525136316972,0.008404595165136511,1.1065866171673748,0.0013740397216135552
487,0.9686119935316638,0.008462105443792358,1.0437569338986552,0.01066987896497667
488,0.9688029667197509,0.008197895956304848,0.9378111242249357,0.00381523088925646
489,0.968810374176133,0.00819044299686738,0.9982005998064004,0.001306077967743509
490,0.9687991743173605,0.008213769338773404,1.0207180561629305,0.006074809392067307
491,0.9687688254335414,0.008251590062643421,1.0492081636806188,0.00202721482191945
492,0.9687094671909925,0.00833506385432561,1.0205766088076136,-0.00229529015373592
493,0.9688120976215049,0.008196398727516367,1.0119216616108988,-0.002278123987997473
494,0.968750185680394,0.008283178841178192,0.9591398120754411,0.004075033784983764
495,0.9688832790550016,0.00809968406023208,0.9168342672853754,0.01284512385074346
496,0.9688628872422193,0.008128688343452631,1.1394799813065575,0.014233361953886537
497,0.9688854173048681,0.008097892634496538,0.9090827896180819,0.015888895577020366
498,0.9689998742469014,0.007944930749510748,1.0650702637842298,0.0013716263349051662
499,0.9690425465976327,0.007886087107301999,0.9888075828416685,0.017723659297853852
500,0.9690147414803705,0.007924102697703347,0.8783702002894063,-0.007752547118892977
